ZIP,date_coe,STREET_NO,STREET_DIR,STREET,STREET_TYP,unit_no,Prop_type
97209,08/04/2009,2049,NW,Overton,ST,6,Resid
97211,08/04/2009,5033,NE,21ST,AVE,NULL,Resid
97212,08/04/2009,3416,NE,22ND,AVE,NULL,Resid
97213,08/04/2009,3225,NE,64TH,AVE,NULL,Resid
97215,08/04/2009,7250,SE,Sherman,ST,NULL,Resid
97217,08/04/2009,4828,N,WILLIAMS,AVE,NULL,Comm
97217,08/04/2009,4828,N,WILLIAMS,AVE,NULL,Resid
97230,08/04/2009,18525,NE,Marine,DR,B-8,Resid
97266,08/04/2009,7845,SE,103RD,AVE,NULL,Resid
97229,08/05/2009,10254,NW,SKYLINE HEIGHTS,DR,NULL,Resid
97239,08/05/2009,4805,SW,26TH,DR,NULL,Resid
97239,08/05/2009,3601,SW,RIVER,PKWY,309,Resid
97211,08/06/2009,4210,NE,38TH,AVE,NULL,Resid
97212,08/06/2009,3971,NE,9TH,AVE,NULL,Resid
97218,08/06/2009,7611,NE,MASON,ST,NULL,Resid
97219,08/06/2009,9810,SW,34TH,PL,7,Resid
97221,08/06/2009,3628,SW,HAMILTON,CT,NULL,Resid
97230,08/06/2009,14945,NE,SACRAMENTO,ST,34,Resid
97202,08/07/2009,700,SE,MARION,ST,C,Resid
97206,08/07/2009,6556,SE,66TH,AVE,NULL,Resid
97212,08/07/2009,1927,NE,22ND,AVE,NULL,Resid
97213,08/07/2009,7005,NE,DAVIS,ST,NULL,Resid
97215,08/07/2009,106,SE,62ND,AVE,NULL,Resid
97217,08/07/2009,8538,N,PENINSULAR,AVE,NULL,Resid
97219,08/07/2009,8333,SW,7TH,AVE,NULL,Resid
97220,08/07/2009,8705,NE,HALSEY,ST,NULL,Resid
97220,08/07/2009,8925,NE,SCHUYLER,ST,NULL,Resid
97221,08/07/2009,1304,SW,SKYLINE,BLVD,NULL,Resid
97236,08/07/2009,13217,SE,RAMONA,ST,NULL,Resid
97239,08/07/2009,841,SW,Gaines,ST,1802,Resid
97239,08/07/2009,3570,SW,RIVER,PKWY,2001,Resid
97212,08/09/2009,2733,NE,DUNCKLEY,ST,NULL,Resid
97220,08/09/2009,8905,NE,SACRAMENTO,ST,NULL,Resid
97030,08/10/2009,21016,SE,STARK,ST,4,Resid
97201,08/10/2009,1920,SW,RIVER,DR,H1004,Resid
97206,08/10/2009,5838,SE,HOLGATE,BLVD,NULL,Resid
97209,08/10/2009,730,NW,NAITO,PKWY,E3,Resid
97214,08/10/2009,2052,SE,ELLIOTT,AVE,NULL,Resid
97217,08/10/2009,7304,N,GREENWICH,AVE,NULL,Resid
97218,08/10/2009,4527,NE,SUMNER,ST,NULL,Resid
97227,08/10/2009,4065,N,CONCORD,AVE,NULL,Resid
97206,08/11/2009,6922,SE,WOODSTOCK,BLVD,NULL,Resid
97239,08/11/2009,841,SW,Gaines,ST,319,Resid
97030,08/13/2009,20716,SE,MAIN,DR,NULL,Resid
97209,08/13/2009,311,NW,12TH,AVE,501,Resid
97216,08/13/2009,9111,SE,OAK,ST,NULL,Resid
97218,08/13/2009,5404,NE,CHURCH,ST,NULL,Resid
97230,08/13/2009,2241,NE,158TH,AVE,NULL,Resid
97230,08/13/2009,1111,NE,192ND,AVE,NULL,Resid
97233,08/13/2009,14988,SE,CARUTHERS,CT,NULL,Resid
97205,08/14/2009,1221,SW,10TH,AVE,405,Resid
97206,08/14/2009,5250,SE,TENINO,CT,NULL,Resid
97211,08/14/2009,4602,NE,27TH,AVE,NULL,Resid
97213,08/14/2009,3546,NE,67TH,AVE,NULL,Resid
97214,08/14/2009,3821,SE,LINCOLN,ST,NULL,Resid
97215,08/14/2009,4726,SE,TAYLOR,ST,NULL,Resid
97216,08/14/2009,1144,SE,86TH,AVE,NULL,Resid
97217,08/14/2009,4615,N,CONGRESS,AVE,NULL,Resid
97221,08/14/2009,5702,SW,Grover,CT,NULL,Resid
97230,08/14/2009,18525,NE,Marine,DR,E-6,Resid
97232,08/14/2009,1820,NE,WASCO,ST,NULL,Resid
97236,08/14/2009,3531,SE,158TH,AVE,NULL,Resid
97030,08/17/2009,2065,NW,BELLA VISTA,DR,NULL,Resid
97203,08/17/2009,9572,N,BURR,AVE,NULL,Resid
97203,08/17/2009,9508,N,Willamette,BLVD,NULL,Resid
97220,08/17/2009,1184,NE,106TH,AVE,NULL,Resid
97236,08/17/2009,5504,SE,136TH,AVE,NULL,Resid
97203,08/18/2009,7646,N,WILLAMETTE,BLVD,NULL,Resid
97206,08/18/2009,5251,SE,65TH,AVE,NULL,Resid
97206,08/18/2009,5282,SE,TENINO,CT,NULL,Resid
97209,08/18/2009,810,NW,NAITO,PKWY,NULL,Resid
97211,08/18/2009,1533,NE,SKIDMORE,ST,NULL,Resid
97211,08/18/2009,424,NE,WYGANT,ST,NULL,Resid
97215,08/18/2009,910,SE,42ND,AVE,380,Resid
97217,08/18/2009,8532,N,CURTIS,AVE,NULL,Resid
97219,08/18/2009,6333,SW,CANBY,ST,NULL,Resid
97266,08/18/2009,12130,SE,FOSTER,RD,NULL,Comm
97206,08/19/2009,7450,SE,64TH,AVE,NULL,Resid
97213,08/19/2009,221,NE,69TH,AVE,NULL,Resid
97214,08/19/2009,1946,SE,25TH,AVE,NULL,Resid
97219,08/19/2009,3543,SW,TROY,ST,17,Resid
97236,08/19/2009,13115,SE,FOSTER,RD,19,Resid
97239,08/19/2009,3601,SW,RIVER,PKWY,1906,Resid
97239,08/19/2009,3601,SW,RIVER,PKWY,2214,Resid
97060,08/20/2009,245,SE,5TH,ST,NULL,Resid
97206,08/20/2009,3551,SE,65TH,AVE,NULL,Resid
97213,08/20/2009,2345,NE,42ND,AVE,NULL,Resid
97217,08/20/2009,2808,N,WILLIS,BLVD,NULL,Resid
97219,08/20/2009,11517,SW,BREYMAN,AVE,NULL,Resid
97236,08/20/2009,13829,SE,RHINE,ST,NULL,Resid
97209,08/21/2009,311,NW,12TH,AVE,302,Resid
97210,08/21/2009,2335,NW,RALEIGH,ST,403,Resid
97210,08/21/2009,2531,NW,WESTOVER,RD,NULL,Resid
97211,08/21/2009,6106,NE,25TH,AVE,NULL,Resid
97219,08/21/2009,9408,SW,2ND,AVE,NULL,Resid
97219,08/21/2009,423,SW,NEVADA,ST,NULL,Resid
97220,08/21/2009,8428,NE,SCHUYLER,ST,NULL,Resid
97221,08/21/2009,5838,SW,ILLINOIS,ST,NULL,Resid
97060,08/23/2009,816,SW,17TH,WAY,NULL,Resid
97202,08/24/2009,4030,SE,IVON,ST,#3,Resid
97206,08/24/2009,6705,SE,50TH,AVE,NULL,Resid
97206,08/24/2009,4702,SE,LONG,ST,NULL,Resid
97209,08/24/2009,1025,NW,COUCH,ST,811,Resid
97209,08/24/2009,720,NW,NAITO,PKWY,D11,Resid
97210,08/24/2009,2468,NW,KEARNEY,ST,NULL,Resid
97218,08/24/2009,5029,NE,73RD,AVE,NULL,Resid
97219,08/24/2009,6215,SW,EVELYN,ST,NULL,Resid
97233,08/24/2009,13508,SE,HARRISON,CT,NULL,Resid
97236,08/24/2009,15421,SE,TIBBETTS,ST,NULL,Resid
97201,08/25/2009,1500,SW,11th,AVE,1006,Resid
97206,08/25/2009,3210,SE,49TH,AVE,NULL,Resid
97206,08/25/2009,7819,SE,DUKE,ST,NULL,Resid
97213,08/25/2009,3714,NE,81ST,AVE,NULL,Resid
97206,08/26/2009,6122,SE,45TH,AVE,NULL,Resid
97210,08/26/2009,2350,NW,SAVIER,ST,402,Resid
97214,08/26/2009,1924,SE,11TH,AVE,8,Resid
97231,08/26/2009,10045,NW,SKYVIEW,DR,NULL,Resid
97239,08/26/2009,3601,SW,RIVER,PKWY,1706,Resid
97201,08/27/2009,1900,SW,RIVER DR N402,NULL,402,Resid
97210,08/27/2009,617,NW,24th,AVE,5,Resid
97217,08/27/2009,7415,N,ALBINA,AVE,NULL,Resid
97220,08/27/2009,10302,NE,SHAVER,ST,NULL,Resid
97230,08/27/2009,919,NE,157TH,AVE,NULL,Resid
97205,08/28/2009,1234,SW,18th,AVE,407,Resid
97206,08/28/2009,4833,SE,44TH,AVE,NULL,Resid
97209,08/28/2009,937,NW,GLISAN,ST,1232G,Resid
97211,08/28/2009,4336,NE,21ST,AVE,NULL,Resid
97216,08/28/2009,118,SE,94TH,AVE,NULL,Resid
97218,08/28/2009,4231,NE,72ND,AVE,NULL,Resid
97233,08/28/2009,12318,SE,STEPHENS,ST,NULL,Resid
97236,08/28/2009,3500,SE,132nd,AVE,NULL,Resid
97266,08/28/2009,9930,SE,RAMONA,ST,NULL,Resid
97215,08/30/2009,1810,SE,74TH,AVE,NULL,Resid
97217,08/30/2009,1501,N,HAYDEN ISLAND,DR,99c,Resid
97220,08/30/2009,136,NE,117TH,AVE,NULL,Resid
97209,08/31/2009,1631,NW,EVERETT,ST,401,Resid
97212,08/31/2009,2715,NE,39TH,AVE,NULL,Resid
97213,08/31/2009,954,NE,79TH,AVE,NULL,Resid
97213,08/31/2009,NULL,NULL,NE Freemont Blvd.,NULL,NULL,Comm
97219,08/31/2009,7804,SW,TERWILLIGER,BLVD,NULL,Resid
97236,08/31/2009,12233,SE,HOLGATE,BLVD,NULL,Resid
97266,08/31/2009,9007,SE,CRYSTAL SPRINGS,BLVD,NULL,Resid
97060,09/01/2009,423,SE,34TH,CIR,NULL,Resid
97060,09/01/2009,1092,SW,LIVINGSTON,PL,NULL,Resid
97201,09/01/2009,2738,SW,OLD ORCHARD,RD,NULL,Resid
97211,09/01/2009,4403,NE,10TH,AVE,NULL,Resid
97212,09/01/2009,2627,NE,31ST,AVE,NULL,Resid
97213,09/01/2009,900,NE,81ST,AVE,205,Resid
97217,09/01/2009,1503,N,HAYDEN ISLAND,DR,119,Resid
97217,09/01/2009,2366,N,MENZIES,CT,NULL,Resid
97236,09/01/2009,13857,SE,TENINO,ST,NULL,Resid
97266,09/01/2009,9733,SE,BOISE,ST,NULL,Resid
97213,09/02/2009,3145,NE,42ND,AVE,NULL,Resid
97219,09/02/2009,9236,SW,2ND,AVE,NULL,Resid
97219,09/02/2009,5525,SW,CORONADO,ST,NULL,Resid
97219,09/02/2009,1725,SW,PALATINE HILL,RD,NULL,Resid
97233,09/02/2009,19165,SE,YAMHILL,ST,8,Resid
97030,09/03/2009,3078,NE,LIBERTY,AVE,NULL,Resid
97035,09/03/2009,42,NULL,CERVANTES,CIR,NULL,Resid
97202,09/03/2009,1437,SE,MARTINS,ST,NULL,Resid
97202,09/03/2009,304,SE,SPOKANE,ST,NULL,Resid
97211,09/03/2009,5323,NE,27TH,AVE,NULL,Resid
97211,09/03/2009,2815,NE,DEKUM,ST,NULL,Resid
97212,09/03/2009,2134,NE,17TH,AVE,NULL,Resid
97219,09/03/2009,11821,SW,LESSER,RD,NULL,Resid
97080,09/04/2009,7401,SE,182ND,AVE,NULL,Resid
97201,09/04/2009,1930,SW,RIVER DR W 105,DR,105,Resid
97201,09/04/2009,1133,SW,RIVINGTON,DR,NULL,Resid
97202,09/04/2009,7879,SE,11TH,AVE,NULL,Resid
97203,09/04/2009,9303,N,EXETER,AVE,NULL,Resid
97205,09/04/2009,1221,SW,10TH,AVE,710,Resid
97210,09/04/2009,2454,NW,WESTOVER,RD,A305,Resid
97212,09/04/2009,2166,NE,SCHUYLER,ST,1,Resid
97213,09/04/2009,3905,NE,65TH,AVE,NULL,Resid
97266,09/04/2009,8931,SE,FLAVEL,ST,NULL,Comm
97024,09/05/2009,21100,NE,SANDY,BLVD,#100,Resid
97233,09/05/2009,13045,SE,STARK,ST,113,Resid
97030,09/08/2009,1050,NE,18TH,ST,NULL,Resid
97219,09/08/2009,11052,SW,ESQUILINE CIRCUS,NULL,NULL,Resid
97236,09/08/2009,13215,SE,MALL,ST,NULL,Resid
97080,09/09/2009,1949,SE,PALMQUIST,RD,76,Resid
97211,09/09/2009,1617,NE,JUNIOR,ST,NULL,Resid
97218,09/09/2009,5709,NE,AINSWORTH,ST,NULL,Resid
97220,09/09/2009,10323,NE,HOLLADAY,ST,NULL,Resid
97233,09/09/2009,18030,E,BURNSIDE,ST,NULL,Comm
97233,09/09/2009,17519,SE,STEPHENS,CT,NULL,Resid
97217,09/10/2009,1503,N,HAYDEN ISLAND,DR,117,Resid
97233,09/10/2009,14644,SE,CARUTHERS,ST,NULL,Resid
97030,09/11/2009,1565,NE,HALE,PL,NULL,Resid
97203,09/11/2009,5228,N,WILLIS,BLVD,NULL,Resid
97209,09/11/2009,937,NW,GLISAN,ST,1634J,Resid
97211,09/11/2009,5856,NE,24TH,AVE,NULL,Resid
97215,09/11/2009,4540,SE,YAMHILL,ST,NULL,Resid
97217,09/11/2009,5835,N,DELAWARE,AVE,NULL,Resid
97217,09/11/2009,7608,N,VANCOUVER,AVE,NULL,Resid
97217,09/11/2009,6028,N,WILLIAMS,AVE,NULL,Resid
97218,09/11/2009,5114,NE,60TH,AVE,NULL,Resid
97220,09/11/2009,1802,NE,BELL,DR,NULL,Resid
97230,09/11/2009,343,NE,160TH,AVE,NULL,Resid
97230,09/11/2009,17918,NE,EVERETT,ST,NULL,Resid
97266,09/11/2009,11943,SE,SCHILLER,ST,NULL,Resid
97030,09/14/2009,145,NW,13TH,ST,NULL,Resid
97080,09/14/2009,3154,SW,23RD,ST,NULL,Resid
97209,09/14/2009,333,NW,9TH,AVE,1502,Resid
97211,09/14/2009,1540,NE,KILLINGSWORTH,ST,NULL,Comm
97212,09/14/2009,3444,NE,34TH,AVE,NULL,Resid
97214,09/14/2009,4054,SE,PINE,ST,NULL,Resid
97202,09/15/2009,4606,SE,37TH,AVE,NULL,Resid
97205,09/15/2009,1221,SW,10TH,AVE,1013,Resid
97211,09/15/2009,1123,NE,JARRETT,ST,NULL,Resid
97215,09/15/2009,605,SE,55TH,AVE,NULL,Resid
97217,09/15/2009,1501,N,HAYDEN ISLAND,DR,#124e,Resid
97217,09/15/2009,1503,N,HAYDEN ISLAND,DR,#240,Resid
97230,09/15/2009,14905,NE,SACRAMENTO,ST,7,Resid
97232,09/15/2009,2113,NE,CLACKAMAS,ST,7,Resid
97239,09/15/2009,5858,SW,RIVERIDGE,LN,23,Resid
97266,09/15/2009,6436,SE,88TH,AVE,NULL,Resid
97266,09/16/2009,11224,SE,MALDEN,ST,NULL,Resid
97206,09/17/2009,6815,SE,RAMONA,ST,NULL,Resid
97214,09/17/2009,2301,SE,CARUTHERS,ST,9,Resid
97232,09/17/2009,3260,NE,IRVING,ST,NULL,Resid
97233,09/17/2009,2112,SE,148TH,PL,NULL,Resid
97233,09/17/2009,12620,SE,LINCOLN,CT,NULL,Resid
97211,09/18/2009,5621,NE,28TH,AVE,NULL,Resid
97213,09/18/2009,4730,NE,FREMONT,ST,NULL,Resid
97217,09/18/2009,4615,N,MISSISSIPPI,AVE,NULL,Resid
97219,09/18/2009,3926,SW,TROY,ST,NULL,Resid
97220,09/18/2009,8502,NE,SUMNER,ST,NULL,Resid
97218,09/19/2009,4315,NE,74TH,AVE,NULL,Resid
97080,09/21/2009,8114,SE,TELFORD,RD,NULL,Resid
97209,09/21/2009,937,NW,GLISAN,ST,1430F,Resid
97236,09/21/2009,2627,SE,168TH,AVE,NULL,Resid
97239,09/21/2009,3601,SW,River,PKWY,1504,Resid
97030,09/22/2009,2995,NE,RENE,AVE,10D,Resid
97080,09/22/2009,305,SE,VISTA,AVE,NULL,Resid
97215,09/22/2009,1515,SE,45TH,AVE,107,Resid
97215,09/22/2009,1735,SE,52ND,AVE,NULL,Resid
97215,09/22/2009,8117,SE,MILL,ST,NULL,Resid
97202,09/23/2009,3536,SE,BROOKLYN,ST,NULL,Resid
97203,09/23/2009,6275,N,ASTOR,ST,NULL,Resid
97206,09/23/2009,4919,SE,TIBBETTS,ST,NULL,Resid
97209,09/23/2009,311,NW,12TH,AVE,1503,Resid
97209,09/23/2009,1001,NW,LOVEJOY,ST,610,Resid
97210,09/23/2009,2127,NW,IRVING,ST,102,Resid
97213,09/23/2009,1605,NE,54TH,AVE,NULL,Resid
97214,09/23/2009,2111,SE,MADISON,ST,NULL,Resid
97219,09/23/2009,2920,SW,LURADEL,LN,NULL,Resid
97229,09/23/2009,9706,NW,HENRY,CT,NULL,Resid
97230,09/23/2009,1651,NE,156TH,AVE,NULL,Resid
97236,09/23/2009,3127,SE,165TH,PL,NULL,Resid
97035,09/24/2009,126,NULL,CONDOLEA,DR,NULL,Resid
97203,09/24/2009,8229,N,EDISON,ST,8229,Resid
97220,09/24/2009,11042,NE,GLISAN,ST,NULL,Resid
97230,09/24/2009,1235,NE,135TH,AVE,NULL,Resid
97201,09/25/2009,2625,SW,SHERWOOD,DR,NULL,Resid
97202,09/25/2009,2335,SE,IVON,ST,NULL,Resid
97206,09/25/2009,4700,SE,WOODWARD,ST,NULL,Resid
97212,09/25/2009,3603,NE,SHAVER,ST,NULL,Resid
97214,09/25/2009,4105,SE,OAK,ST,NULL,Resid
97215,09/25/2009,1624,SE,50TH,AVE,NULL,Resid
97217,09/25/2009,2832,N,ARGYLE,ST,NULL,Resid
97219,09/25/2009,5235,SW,CUSTER,ST,NULL,Resid
97233,09/25/2009,14811,E,BURNSIDE,ST,NULL,Resid
97266,09/25/2009,7103,SE,92ND,NULL,NULL,Resid
97080,09/28/2009,3040,SW,15TH,CT,NULL,Resid
97202,09/28/2009,3730,SE,16TH,AVE,NULL,Resid
97205,09/28/2009,1234,SW,18th,AVE,309,Resid
97212,09/28/2009,2005,NE,17TH,AVE,1,Resid
97216,09/28/2009,12006,SE,OAK,ST,NULL,Resid
97220,09/28/2009,8512,NE,FREMONT,ST,NULL,Resid
97030,09/29/2009,1243,NE,HACIENDA,LN,NULL,Resid
97202,09/29/2009,5223,SE,39TH,AVE,NULL,Resid
97210,09/29/2009,2555,NW,SAVIER,ST,1,Resid
97212,09/29/2009,3014,NE,20TH,AVE,NULL,Resid
97212,09/29/2009,2542,NE,26TH,AVE,NULL,Resid
97216,09/29/2009,408,SE,99TH,AVE,NULL,Resid
97217,09/29/2009,1821,N,FARRAGUT,ST,NULL,Resid
97218,09/29/2009,4636,NE,66TH,AVE,NULL,Resid
97060,09/30/2009,NULL,NE,238th,DR,NULL,Comm
97203,09/30/2009,10011,N,CENTRAL,ST,NULL,Resid
97209,09/30/2009,1125,NW,9TH,AVE,332,Resid
97209,09/30/2009,1001,NW,Lovejoy St. 611,NULL,611,Resid
97211,09/30/2009,68,NE,RUSSET,ST,NULL,Resid
97212,09/30/2009,633,NE,SCHUYLER,ST,NULL,Comm
97213,09/30/2009,845,NE,72ND,AVE,NULL,Resid
97217,09/30/2009,5556,N,DENVER,AVE,NULL,Resid
97219,09/30/2009,11836,SW,29TH,AVE,NULL,Resid
97219,09/30/2009,6019,SW,VERMONT,ST,NULL,Resid
97220,09/30/2009,8907,NE,GOING,ST,NULL,Resid
97220,09/30/2009,8437,NE,HALSEY,ST,NULL,Comm
97239,09/30/2009,3601,SW,RIVER,PKWY,707,Resid
97266,09/30/2009,8940,SE,CLINTON,ST,NULL,Resid
97266,09/30/2009,11608,SE,REEDWAY,ST,NULL,Resid
97035,10/01/2009,45,NULL,EAGLE CREST,DR,218,Resid
97060,10/01/2009,2309,SW,22ND,ST,NULL,Resid
97201,10/01/2009,1441,SW,COLLEGE,ST,NULL,Resid
97202,10/01/2009,3364,SE,16TH,AVE,NULL,Resid
97202,10/01/2009,8424,SE,9TH,AVE,NULL,Resid
97209,10/01/2009,311,NW,12TH,AVE,1502,Resid
97211,10/01/2009,5315,NE,35TH,AVE,NULL,Resid
97212,10/01/2009,3813,NE,22ND,AVE,NULL,Resid
97216,10/01/2009,10706,SE,STEPHENS,ST,NULL,Resid
97236,10/01/2009,2734,SE,141ST,AVE,NULL,Resid
97211,10/02/2009,4500,NE,37TH,AVE,NULL,Resid
97216,10/02/2009,11537,SE,YAMHILL,ST,NULL,Resid
97218,10/02/2009,4724,NE,68TH,AVE,NULL,Resid
97229,10/02/2009,3744,NW,Devoto,LN,NULL,Resid
97230,10/02/2009,14845,NE,THOMPSON,ST,NULL,Resid
97266,10/02/2009,4562,SE,97TH,AVE,NULL,Resid
97211,10/03/2009,4956,NE,9TH,AVE,4,Resid
97266,10/05/2009,4918,SE,97TH,AVE,NULL,Resid
97212,10/06/2009,505,NE,MONROE,ST,NULL,Resid
97230,10/06/2009,15636,NE,SUMMERPLACE,DR,NULL,Resid
97232,10/06/2009,3306,NE,COUCH,ST,NULL,Resid
97239,10/06/2009,841,SW,GAINES,ST,413,Resid
97201,10/07/2009,1500,SW,11TH,AVE,NULL,Resid
97203,10/07/2009,6912,N,POWERS,ST,NULL,Resid
97203,10/07/2009,9218,N,WILLAMETTE,BLVD,NULL,Resid
97206,10/07/2009,7404,SE,65TH,AVE,NULL,Resid
97210,10/07/2009,2351,NW,WESTOVER,RD,1007,Resid
97216,10/07/2009,535,SE,112TH,AVE,NULL,Resid
97233,10/07/2009,20,SE,172ND,AVE,118,Resid
97035,10/08/2009,166,NULL,OSWEGO SMT,NULL,NULL,Resid
97212,10/08/2009,3560,NE,MALTBY,ST,NULL,Resid
97213,10/08/2009,900,NE,81ST,AVE,306,Resid
97214,10/08/2009,2221,SE,31ST,AVE,NULL,Resid
97217,10/08/2009,327,N,BALDWIN,ST,NULL,Resid
97230,10/08/2009,18989,NE,Marine,DR,71,Resid
97239,10/08/2009,3570,SW,RIVER,PKWY,1803,Resid
97239,10/08/2009,3601,SW,River,PKWY,319,Resid
97030,10/09/2009,528,SE,204th,PL,NULL,Resid
97030,10/09/2009,672,NE,LA MESA,CT,NULL,Resid
97203,10/09/2009,7570,N,BURLINGTON,AVE,NULL,Resid
97203,10/09/2009,7027,N,PRINCETON,ST,NULL,Resid
97206,10/09/2009,5250,SE,49TH,AVE,NULL,Resid
97210,10/09/2009,2455,NW,OVERTON,ST,NULL,Resid
97214,10/09/2009,2219,SE,TAMARACK,AVE,NULL,Resid
97215,10/09/2009,1518,SE,58TH,AVE,NULL,Resid
97218,10/09/2009,5404,NE,CHURCH,ST,NULL,Resid
97233,10/09/2009,2309,SE,142ND,AVE,NULL,Resid
97236,10/09/2009,3464,SE,128TH,AVE,NULL,Resid
97202,10/12/2009,2518,SE,17TH,AVE,NULL,Resid
97202,10/12/2009,5026,SE,39TH,AVE,NULL,Resid
97212,10/12/2009,3822,NE,36TH,AVE,NULL,Resid
97217,10/12/2009,4423,N,BORTHWICK,AVE,NULL,Resid
97239,10/12/2009,3601,SW,RIVER,PKWY,2610,Resid
97236,10/13/2009,16000,SE,POWELL,BLVD,9,Resid
97213,10/14/2009,102,NE,53RD,AVE,NULL,Resid
97217,10/14/2009,1606,N,CHURCH,ST,NULL,Resid
97219,10/14/2009,4725,SW,CALDEW,ST,B,Resid
97230,10/14/2009,3011,NE,156TH,AVE,NULL,Resid
97230,10/14/2009,1503,N,HAYDEN ISLAND,DR,#52,Resid
97201,10/15/2009,1710,SW,HARBOR,WAY,205,Resid
97206,10/15/2009,6142,SE,RAMONA,ST,NULL,Resid
97215,10/15/2009,944,SE,45TH,AVE,NULL,Resid
97219,10/15/2009,3808,SW,TROY,ST,NULL,Resid
97060,10/16/2009,1456,NE,COHO,CT,NULL,Resid
97201,10/16/2009,255,SW,HARRISON,ST,2H,Resid
97202,10/16/2009,943,SE,TACOMA,ST,NULL,Resid
97209,10/16/2009,1816,NW,MARSHALL,ST,NULL,Resid
97211,10/16/2009,3408,NE,ALBERTA,CT,NULL,Resid
97211,10/16/2009,3233,NE,SKIDMORE,ST,NULL,Resid
97213,10/16/2009,303,NE,57TH,AVE,NULL,Resid
97220,10/16/2009,5116,NE,91ST,AVE,NULL,Resid
97220,10/16/2009,11935,NE,SAN RAFAEL,ST,NULL,Resid
97233,10/16/2009,20,SE,172ND,AVE,104,Resid
97236,10/16/2009,3136,SE,164TH,AVE,NULL,Resid
97239,10/16/2009,836,SW,CURRY,ST,302,Resid
97239,10/16/2009,3601,SW,RIVER,PKWY,1602,Resid
97024,10/19/2009,941,NE,PACIFIC,DR,NULL,Resid
97202,10/19/2009,1014,SE,Spokane,ST,NULL,Resid
97203,10/19/2009,4763,N,LOMBARD,ST,12,Resid
97206,10/19/2009,6515,SE,CLATSOP,ST,NULL,Resid
97210,10/19/2009,2335,NW,RALEIGH,ST,127,Resid
97215,10/19/2009,4450,SE,STARK,ST,NULL,Resid
97230,10/19/2009,16421,NE,SAN RAFAEL,DR,NULL,Resid
97233,10/19/2009,2324,SE,142ND,AVE,NULL,Resid
97236,10/19/2009,13404,SE,HAROLD,ST,6,Resid
97266,10/19/2009,9921,SE,RAMONA,ST,NULL,Resid
97030,10/20/2009,855,NE,22ND,ST,NULL,Resid
97203,10/20/2009,8575,N,TIOGA,AVE,NULL,Resid
97211,10/20/2009,1022,NE,ROSELAWN,ST,NULL,Resid
97212,10/20/2009,3808,NE,BRAZEE,ST,NULL,Resid
97217,10/20/2009,3333,N,ARLINGTON,PL,NULL,Resid
97217,10/20/2009,4834,N,GAY,AVE,NULL,Resid
97229,10/20/2009,10339,NW,LANGWORTHY,TER,NULL,Resid
97239,10/20/2009,3601,SW,RIVER,PKWY,1804,Resid
97030,10/21/2009,4784,W,POWELL,BLVD,115,Resid
97080,10/21/2009,4631,SE,DEER CREEK,PL,NULL,Resid
97217,10/21/2009,7927,N,DENVER,AVE,NULL,Resid
97236,10/21/2009,2910,SE,174TH,AVE,NULL,Resid
97201,10/22/2009,1134,SW,JEFFERSON,ST,303,Resid
97203,10/22/2009,7501,N,EDGEWATER,AVE,NULL,Resid
97215,10/22/2009,5720,SE,Taylor,ST,NULL,Resid
97217,10/22/2009,4206,N,MONTANA,AVE,NULL,Resid
97212,10/23/2009,16,NE,IVY,ST,NULL,Resid
97213,10/23/2009,2700,NE,43RD,AVE,NULL,Resid
97220,10/23/2009,10345,NE,CLACKAMAS,ST,22,Resid
97230,10/23/2009,825,NE,194TH,AVE,NULL,Resid
97230,10/23/2009,14306,NE,ALTON,CT,NULL,Resid
97236,10/23/2009,3622,SE,166TH,PL,NULL,Resid
97215,10/24/2009,910,SE,42ND,AVE,440,Resid
97080,10/26/2009,2841,SE,MORLAN,PL,NULL,Resid
97206,10/26/2009,7902,SE,MARTINS,ST,NULL,Resid
97215,10/26/2009,1637,SE,54TH,AVE,NULL,Resid
97219,10/26/2009,3911,SW,STEPHENSON,ST,NULL,Resid
97232,10/26/2009,1220,NE,17TH,AVE,14C,Resid
97239,10/26/2009,3601,SW,RIVER,PKWY,1410,Resid
97202,10/27/2009,2935,SE,REX,ST,NULL,Resid
97209,10/27/2009,1420,NW,LOVEJOY,ST,607,Resid
97210,10/27/2009,722,NW,24TH,AVE,109,Resid
97212,10/27/2009,2908,NE,11TH,AVE,NULL,Resid
97213,10/27/2009,3136,NE,59TH,AVE,NULL,Resid
97216,10/27/2009,2444,SE,90TH,AVE,NULL,Resid
97217,10/27/2009,1503,N,HAYDEN ISLAND,DR,#122,Resid
97219,10/27/2009,9575,SW,62ND,DR,NULL,Resid
97266,10/27/2009,8729,SE,RHONE,ST,NULL,Resid
97203,10/28/2009,7418,N,FESSENDEN,ST,NULL,Resid
97209,10/28/2009,1830,NW,Riverscape,ST,A401,Resid
97210,10/28/2009,2365,NW,NORTHRUP,ST,G,Resid
97210,10/28/2009,2365,NW,NORTHRUP,ST,H,Resid
97206,10/29/2009,6808,SE,GLADSTONE,ST,NULL,Resid
97209,10/29/2009,730,NW,NAITO  E-7,PKWY,E-7,Resid
97219,10/29/2009,802,SW,STEPHENSON,CT,NULL,Resid
97220,10/29/2009,737,NE,99TH,AVE,NULL,Resid
97221,10/29/2009,3610,SW,GREENLEAF,DR,NULL,Resid
97233,10/29/2009,14136,SE,MILL,CT,NULL,Resid
97239,10/29/2009,5215,SW,26TH,DR,NULL,Resid
